policy,k,batch_size,layer_id,accesses,hits,misses,fetches,compulsory_loads,refetches,evictions,admissions,bypasses,hit_rate,h2d_bytes,h2d_reduction_vs_stream2
quota_lru_miss_bypass,32,40,32,798364,224134,574230,574230,128,574102,0,32,574198,0.2807416166059592,5419114168320,0.2807416166059592
quota_lru_miss_bypass,32,40,33,785681,220084,565597,565597,128,565469,0,32,565565,0.2801187759408717,5337642958848,0.28011877594087164
quota_lru_miss_bypass,32,40,34,783716,216836,566880,566880,128,566752,0,32,566848,0.27667675535525627,5349750865920,0.27667675535525627
quota_lru_miss_bypass,32,40,35,794747,219316,575431,575431,128,575303,0,32,575399,0.2759570026687738,5430448226304,0.2759570026687739
quota_lru_miss_bypass,32,40,36,781106,218109,562997,562997,128,562869,0,32,562965,0.27923098785568157,5313106280448,0.27923098785568157
quota_lru_miss_bypass,32,40,37,768246,207384,560862,560862,128,560734,0,32,560830,0.2699447833115955,5292957892608,0.26994478331159555
quota_lru_miss_bypass,32,40,38,776922,220848,556074,556074,128,555946,0,32,556042,0.2842601960042321,5247772655616,0.28426019600423214
quota_lru_miss_bypass,32,40,39,783331,218032,565299,565299,128,565171,0,32,565267,0.2783395525007947,5334830678016,0.2783395525007947
quota_lru_miss_bypass,32,40,40,764502,213117,551385,551385,128,551257,0,32,551353,0.2787657847853897,5203521699840,0.2787657847853897
quota_lru_miss_bypass,32,40,41,745064,206991,538073,538073,128,537945,0,32,538041,0.27781640234932836,5077893906432,0.27781640234932836
quota_lru_miss_bypass,32,40,42,737151,222978,514173,514173,127,514046,0,32,514141,0.30248619346646755,4852345208832,0.30248619346646755
quota_lru_miss_bypass,32,40,43,733987,215950,518037,518037,125,517912,0,32,518005,0.29421502015703277,4888810487808,0.2942150201570327
quota_lru_miss_bypass,32,40,44,739696,217559,522137,522137,126,522011,0,32,522105,0.29411947610910427,4927502942208,0.29411947610910427
quota_lru_miss_bypass,32,40,45,731526,221765,509761,509761,128,509633,0,32,509729,0.30315395488335345,4810708353024,0.3031539548833534
quota_lru_miss_bypass,32,40,46,752250,221187,531063,531063,126,530937,0,32,531031,0.29403389830508475,5011739246592,0.29403389830508475
quota_lru_miss_bypass,32,40,47,746547,221759,524788,524788,121,524667,0,32,524756,0.29704626768307957,4952520916992,0.2970462676830795
quota_lru_no_admission,32,40,0,835525,0,835525,835525,128,835397,0,0,835525,0.0,7885003161600,0.0
quota_lru_no_admission,32,40,1,833321,0,833321,833321,128,833193,0,0,833321,0.0,7864203608064,0.0
quota_lru_no_admission,32,40,2,771712,0,771712,771712,128,771584,0,0,771712,0.0,7282788139008,0.0
quota_lru_no_admission,32,40,3,812190,0,812190,812190,128,812062,0,0,812190,0.0,7664786472960,0.0
quota_lru_no_admission,32,40,4,783878,0,783878,783878,128,783750,0,0,783878,0.0,7397600919552,0.0
quota_lru_no_admission,32,40,5,789848,0,789848,789848,128,789720,0,0,789848,0.0,7453940908032,0.0
quota_lru_no_admission,32,40,6,785541,0,785541,785541,128,785413,0,0,785541,0.0,7413294956544,0.0
quota_lru_no_admission,32,40,7,785500,0,785500,785500,128,785372,0,0,785500,0.0,7412908032000,0.0
quota_lru_no_admission,32,40,8,811106,0,811106,811106,128,810978,0,0,811106,0.0,7654556565504,0.0
quota_lru_no_admission,32,40,9,792899,0,792899,792899,128,792771,0,0,792899,0.0,7482733756416,0.0
quota_lru_no_admission,32,40,10,790926,0,790926,790926,128,790798,0,0,790926,0.0,7464114192384,0.0
quota_lru_no_admission,32,40,11,802109,0,802109,802109,128,801981,0,0,802109,0.0,7569650221056,0.0
quota_lru_no_admission,32,40,12,775408,0,775408,775408,128,775280,0,0,775408,0.0,7317667971072,0.0
quota_lru_no_admission,32,40,13,765542,0,765542,765542,128,765414,0,0,765542,0.0,7224560713728,0.0
quota_lru_no_admission,32,40,14,769261,0,769261,769261,128,769133,0,0,769261,0.0,7259657601024,0.0
quota_lru_no_admission,32,40,15,783090,0,783090,783090,128,782962,0,0,783090,0.0,7390164418560,0.0
quota_lru_no_admission,32,40,16,751494,0,751494,751494,128,751366,0,0,751494,0.0,7091987152896,0.0
quota_lru_no_admission,32,40,17,735616,0,735616,735616,128,735488,0,0,735616,0.0,6942143545344,0.0
quota_lru_no_admission,32,40,18,768731,0,768731,768731,128,768603,0,0,768731,0.0,7254655893504,0.0
quota_lru_no_admission,32,40,19,780563,0,780563,780563,128,780435,0,0,780563,0.0,7366316654592,0.0
quota_lru_no_admission,32,40,20,791661,0,791661,791661,128,791533,0,0,791661,0.0,7471050522624,0.0
quota_lru_no_admission,32,40,21,774079,0,774079,774079,128,773951,0,0,774079,0.0,7305125953536,0.0
quota_lru_no_admission,32,40,22,785935,0,785935,785935,128,785807,0,0,785935,0.0,7417013207040,0.0
quota_lru_no_admission,32,40,23,785459,0,785459,785459,128,785331,0,0,785459,0.0,7412521107456,0.0
quota_lru_no_admission,32,40,24,776115,0,776115,776115,128,775987,0,0,776115,0.0,7324340060160,0.0
quota_lru_no_admission,32,40,25,761251,0,761251,761251,128,761123,0,0,761251,0.0,7184065757184,0.0
quota_lru_no_admission,32,40,26,778850,0,778850,778850,128,778722,0,0,778850,0.0,7350150758400,0.0
quota_lru_no_admission,32,40,27,786252,0,786252,786252,128,786124,0,0,786252,0.0,7420004794368,0.0
quota_lru_no_admission,32,40,28,756158,0,756158,756158,128,756030,0,0,756158,0.0,7136002179072,0.0
quota_lru_no_admission,32,40,29,771640,0,771640,771640,128,771512,0,0,771640,0.0,7282108661760,0.0
quota_lru_no_admission,32,40,30,768942,0,768942,768942,128,768814,0,0,768942,0.0,7256647139328,0.0
quota_lru_no_admission,32,40,31,779981,0,779981,779981,128,779853,0,0,779981,0.0,7360824213504,0.0
quota_lru_no_admission,32,40,32,798364,0,798364,798364,128,798236,0,0,798364,0.0,7534307966976,0.0
quota_lru_no_admission,32,40,33,785681,0,785681,785681,128,785553,0,0,785681,0.0,7414616162304,0.0
quota_lru_no_admission,32,40,34,783716,0,783716,783716,128,783588,0,0,783716,0.0,7396072095744,0.0
quota_lru_no_admission,32,40,35,794747,0,794747,794747,128,794619,0,0,794747,0.0,7500173672448,0.0
quota_lru_no_admission,32,40,36,781106,0,781106,781106,128,780978,0,0,781106,0.0,7371441045504,0.0
quota_lru_no_admission,32,40,37,768246,0,768246,768246,128,768118,0,0,768246,0.0,7250078859264,0.0
quota_lru_no_admission,32,40,38,776922,0,776922,776922,128,776794,0,0,776922,0.0,7331955867648,0.0
quota_lru_no_admission,32,40,39,783331,0,783331,783331,128,783203,0,0,783331,0.0,7392438779904,0.0
quota_lru_no_admission,32,40,40,764502,0,764502,764502,128,764374,0,0,764502,0.0,7214746042368,0.0
quota_lru_no_admission,32,40,41,745064,0,745064,745064,128,744936,0,0,745064,0.0,7031306059776,0.0
quota_lru_no_admission,32,40,42,737151,0,737151,737151,127,737024,0,0,737151,0.0,6956629622784,0.0
quota_lru_no_admission,32,40,43,733987,0,733987,733987,125,733862,0,0,733987,0.0,6926770372608,0.0
quota_lru_no_admission,32,40,44,739696,0,739696,739696,126,739570,0,0,739696,0.0,6980647256064,0.0
quota_lru_no_admission,32,40,45,731526,0,731526,731526,128,731398,0,0,731526,0.0,6903545462784,0.0
quota_lru_no_admission,32,40,46,752250,0,752250,752250,126,752124,0,0,752250,0.0,7099121664000,0.0
quota_lru_no_admission,32,40,47,746547,0,746547,746547,121,746426,0,0,746547,0.0,7045301403648,0.0
quota_lru_window_frequency,32,40,0,835525,0,835525,835525,128,835397,833782,833814,1711,0.0,7885003161600,0.0
quota_lru_window_frequency,32,40,1,833321,0,833321,833321,128,833193,831499,831531,1790,0.0,7864203608064,0.0
quota_lru_window_frequency,32,40,2,771712,0,771712,771712,128,771584,767356,767388,4324,0.0,7282788139008,0.0
quota_lru_window_frequency,32,40,3,812190,0,812190,812190,128,812062,810093,810125,2065,0.0,7664786472960,0.0
quota_lru_window_frequency,32,40,4,783878,0,783878,783878,128,783750,780117,780149,3729,0.0,7397600919552,0.0
quota_lru_window_frequency,32,40,5,789848,0,789848,789848,128,789720,786300,786332,3516,0.0,7453940908032,0.0
quota_lru_window_frequency,32,40,6,785541,0,785541,785541,128,785413,781297,781329,4212,0.0,7413294956544,0.0
quota_lru_window_frequency,32,40,7,785500,0,785500,785500,128,785372,780784,780816,4684,0.0,7412908032000,0.0
quota_lru_window_frequency,32,40,8,811106,0,811106,811106,128,810978,807704,807736,3370,0.0,7654556565504,0.0
quota_lru_window_frequency,32,40,9,792899,0,792899,792899,128,792771,789122,789154,3745,0.0,7482733756416,0.0
quota_lru_window_frequency,32,40,10,790926,0,790926,790926,128,790798,786626,786658,4268,0.0,7464114192384,0.0
quota_lru_window_frequency,32,40,11,802109,7,802102,802102,128,801974,798625,798657,3445,8.726993463481896e-06,7569584160768,8.726993463437083e-06
quota_lru_window_frequency,32,40,12,775408,4,775404,775404,128,775276,770873,770905,4499,5.158574582671316e-06,7317630222336,5.158574582719844e-06
quota_lru_window_frequency,32,40,13,765542,0,765542,765542,128,765414,760836,760868,4674,0.0,7224560713728,0.0
quota_lru_window_frequency,32,40,14,769261,0,769261,769261,128,769133,764677,764709,4552,0.0,7259657601024,0.0
quota_lru_window_frequency,32,40,15,783090,0,783090,783090,128,782962,778614,778646,4444,0.0,7390164418560,0.0
quota_lru_window_frequency,32,40,16,751494,0,751494,751494,128,751366,745827,745859,5635,0.0,7091987152896,0.0
quota_lru_window_frequency,32,40,17,735616,0,735616,735616,128,735488,729302,729334,6282,0.0,6942143545344,0.0
quota_lru_window_frequency,32,40,18,768731,0,768731,768731,128,768603,763290,763322,5409,0.0,7254655893504,0.0
quota_lru_window_frequency,32,40,19,780563,0,780563,780563,128,780435,775570,775602,4961,0.0,7366316654592,0.0
quota_lru_window_frequency,32,40,20,791661,0,791661,791661,128,791533,787553,787585,4076,0.0,7471050522624,0.0
quota_lru_window_frequency,32,40,21,774079,0,774079,774079,128,773951,769097,769129,4950,0.0,7305125953536,0.0
quota_lru_window_frequency,32,40,22,785935,0,785935,785935,128,785807,781675,781707,4228,0.0,7417013207040,0.0
quota_lru_window_frequency,32,40,23,785459,0,785459,785459,128,785331,781464,781496,3963,0.0,7412521107456,0.0
quota_lru_window_frequency,32,40,24,776115,0,776115,776115,128,775987,771559,771591,4524,0.0,7324340060160,0.0
quota_lru_window_frequency,32,40,25,761251,0,761251,761251,128,761123,756252,756284,4967,0.0,7184065757184,0.0
quota_lru_window_frequency,32,40,26,778850,0,778850,778850,128,778722,774261,774293,4557,0.0,7350150758400,0.0
quota_lru_window_frequency,32,40,27,786252,0,786252,786252,128,786124,782137,782169,4083,0.0,7420004794368,0.0
quota_lru_window_frequency,32,40,28,756158,0,756158,756158,128,756030,750545,750577,5581,0.0,7136002179072,0.0
quota_lru_window_frequency,32,40,29,771640,0,771640,771640,128,771512,766539,766571,5069,0.0,7282108661760,0.0
quota_lru_window_frequency,32,40,30,768942,0,768942,768942,128,768814,763671,763703,5239,0.0,7256647139328,0.0
quota_lru_window_frequency,32,40,31,779981,0,779981,779981,128,779853,774579,774611,5370,0.0,7360824213504,0.0
quota_lru_window_frequency,32,40,32,798364,0,798364,798364,128,798236,794478,794510,3854,0.0,7534307966976,0.0
quota_lru_window_frequency,32,40,33,785681,0,785681,785681,128,785553,780960,780992,4689,0.0,7414616162304,0.0
quota_lru_window_frequency,32,40,34,783716,0,783716,783716,128,783588,779380,779412,4304,0.0,7396072095744,0.0
quota_lru_window_frequency,32,40,35,794747,0,794747,794747,128,794619,790957,790989,3758,0.0,7500173672448,0.0
quota_lru_window_frequency,32,40,36,781106,0,781106,781106,128,780978,776518,776550,4556,0.0,7371441045504,0.0
quota_lru_window_frequency,32,40,37,768246,0,768246,768246,128,768118,763569,763601,4645,0.0,7250078859264,0.0
quota_lru_window_frequency,32,40,38,776922,0,776922,776922,128,776794,772402,772434,4488,0.0,7331955867648,0.0
quota_lru_window_frequency,32,40,39,783331,0,783331,783331,128,783203,778764,778796,4535,0.0,7392438779904,0.0
quota_lru_window_frequency,32,40,40,764502,0,764502,764502,128,764374,759903,759935,4567,0.0,7214746042368,0.0
quota_lru_window_frequency,32,40,41,745064,0,745064,745064,128,744936,739678,739710,5354,0.0,7031306059776,0.0
quota_lru_window_frequency,32,40,42,737151,0,737151,737151,127,737024,731179,731211,5940,0.0,6956629622784,0.0
quota_lru_window_frequency,32,40,43,733987,0,733987,733987,125,733862,729095,729127,4860,0.0,6926770372608,0.0
quota_lru_window_frequency,32,40,44,739696,0,739696,739696,126,739570,735144,735176,4520,0.0,6980647256064,0.0
quota_lru_window_frequency,32,40,45,731526,0,731526,731526,128,731398,727225,727257,4269,0.0,6903545462784,0.0
quota_lru_window_frequency,32,40,46,752250,0,752250,752250,126,752124,748749,748781,3469,0.0,7099121664000,0.0
quota_lru_window_frequency,32,40,47,746547,0,746547,746547,121,746426,743500,743532,3015,0.0,7045301403648,0.0
quota_lru_random_order_seed731,32,40,0,835525,37029,798496,798496,128,798368,798464,798496,0,0.04431824302085515,7535553675264,0.044318243020855186
quota_lru_random_order_seed731,32,40,1,833321,36702,796619,796619,128,796491,796587,796619,0,0.04404305183716719,7517840080896,0.04404305183716717
quota_lru_random_order_seed731,32,40,2,771712,40406,731306,731306,128,731178,731274,731306,0,0.052358911096367554,6901469282304,0.05235891109636759
quota_lru_random_order_seed731,32,40,3,812190,38553,773637,773637,128,773509,773605,773637,0,0.047467957005134266,7300954718208,0.04746795700513429
quota_lru_random_order_seed731,32,40,4,783878,39679,744199,744199,128,744071,744167,744199,0,0.050618846300062,7023142895616,0.05061884630006197
quota_lru_random_order_seed731,32,40,5,789848,39346,750502,750502,128,750374,750470,750502,0,0.04981464788161773,7082625466368,0.04981464788161771
quota_lru_random_order_seed731,32,40,6,785541,40201,745340,745340,128,745212,745308,745340,0,0.05117619576826671,7033910722560,0.05117619576826671
quota_lru_random_order_seed731,32,40,7,785500,40420,745080,745080,128,744952,745048,745080,0,0.05145767027371101,7031457054720,0.051457670273711065
quota_lru_random_order_seed731,32,40,8,811106,38393,772713,772713,128,772585,772681,772713,0,0.04733413388632312,7292234760192,0.047334133886323126
quota_lru_random_order_seed731,32,40,9,792899,39139,753760,753760,128,753632,753728,753760,0,0.04936189855202239,7113371811840,0.04936189855202244
quota_lru_random_order_seed731,32,40,10,790926,39286,751640,751640,128,751512,751608,751640,0,0.04967089209357133,7093364981760,0.04967089209357134
quota_lru_random_order_seed731,32,40,11,802109,38912,763197,763197,128,763069,763165,763197,0,0.04851210995014393,7202430517248,0.04851210995014388
quota_lru_random_order_seed731,32,40,12,775408,39696,735712,735712,128,735584,735680,735712,0,0.05119369415843014,6943049515008,0.051193694158430114
quota_lru_random_order_seed731,32,40,13,765542,40631,724911,724911,128,724783,724879,724911,0,0.05307481496769609,6841118490624,0.05307481496769606
quota_lru_random_order_seed731,32,40,14,769261,40206,729055,729055,128,728927,729023,729055,0,0.05226574595618392,6880226181120,0.05226574595618394
quota_lru_random_order_seed731,32,40,15,783090,39087,744003,744003,128,743875,743971,744003,0,0.049913803011148145,7021293207552,0.04991380301114812
quota_lru_random_order_seed731,32,40,16,751494,42181,709313,709313,128,709185,709281,709313,0,0.056129523322874166,6693917294592,0.05612952332287413
quota_lru_random_order_seed731,32,40,17,735616,42085,693531,693531,128,693403,693499,693531,0,0.05721055550722116,6544979656704,0.057210555507221206
quota_lru_random_order_seed731,32,40,18,768731,40828,727903,727903,128,727775,727871,727903,0,0.05311090615572938,6869354545152,0.05311090615572933
quota_lru_random_order_seed731,32,40,19,780563,40271,740292,740292,128,740164,740260,740292,0,0.0515922481593414,6986271817728,0.05159224815934138
quota_lru_random_order_seed731,32,40,20,791661,39155,752506,752506,128,752378,752474,752506,0,0.04945930139289418,7101537583104,0.04945930139289423
quota_lru_random_order_seed731,32,40,21,774079,40155,733924,733924,128,733796,733892,733924,0,0.051874550272000663,6926175830016,0.05187455027200061
quota_lru_random_order_seed731,32,40,22,785935,39248,746687,746687,128,746559,746655,746687,0,0.04993797196969215,7046622609408,0.049937971969692185
quota_lru_random_order_seed731,32,40,23,785459,38922,746537,746537,128,746409,746505,746537,0,0.04955319119139255,7045207031808,0.049553191191392565
quota_lru_random_order_seed731,32,40,24,776115,39486,736629,736629,128,736501,736597,736629,0,0.05087648093388222,6951703412736,0.050876480933882196
quota_lru_random_order_seed731,32,40,25,761251,40480,720771,720771,128,720643,720739,720771,0,0.053175628012311314,6802048548864,0.05317562801231135
quota_lru_random_order_seed731,32,40,26,778850,39431,739419,739419,128,739291,739387,739419,0,0.05062720677922578,6978033156096,0.05062720677922583
quota_lru_random_order_seed731,32,40,27,786252,39091,747161,747161,128,747033,747129,747161,0,0.04971815651979264,7051095834624,0.04971815651979261
quota_lru_random_order_seed731,32,40,28,756158,41387,714771,714771,128,714643,714739,714771,0,0.05473327003086657,6745425444864,0.05473327003086659
quota_lru_random_order_seed731,32,40,29,771640,40329,731311,731311,128,731183,731279,731311,0,0.05226400912342543,6901516468224,0.05226400912342544
